Prueba de K mediana de medianas;;;;;;;
Tiempo de ejecucion para K=1;;;;;;;
175346240;;;;;;;
131245037;;;;Promedios;;102;
152748593;;;;142423874,9;;;
145649917;;;;210088672;;105;204
157697708;;;;258481059,7;;207;306
138312257;;;;506384072,2;;309;408
126727340;;;;175237254,5;;411;510
90967120;;;;185933609,8;;513;612
136206635;;;;528927241,4;;615;714
150512195;;;;174002844,6;;717;816
134465670;;;;179284644,5;;819;918
156225074;;;;167842712,9;;921;1020
134529544;;;;205145209,5;;1023;1122
151365374;;;;212928532,9;;1125;1224
150346755;;;;665648228,6;;1227;1326
148110993;;;;658626490,4;;1329;1428
152529180;;;;293117696,6;;1431;1530
141667876;;;;181311288;;1533;1632
142590360;;;;175562325,5;;1635;1734
142876362;;;;255250801,3;;1737;1836
141557546;;;;;;;
128781721;;;;;;;
150940610;;;;;;;
141502339;;;;;;;
156195964;;;;;;;
142416167;;;;;;;
145502319;;;;;;;
132664730;;;;;;;
147786103;;;;;;;
159303210;;;;;;;
132656106;;;;;;;
142105411;;;;;;;
102983322;;;;;;;
143051278;;;;;;;
152420946;;;;;;;
163916686;;;;;;;
138000275;;;;;;;
155598667;;;;;;;
150606431;;;;;;;
154103134;;;;;;;
133361380;;;;;;;
144480071;;;;;;;
139856826;;;;;;;
150109376;;;;;;;
134660446;;;;;;;
143045490;;;;;;;
155136272;;;;;;;
140784630;;;;;;;
136054768;;;;;;;
148576565;;;;;;;
142130806;;;;;;;
141248277;;;;;;;
144792550;;;;;;;
144973659;;;;;;;
144873234;;;;;;;
146233866;;;;;;;
148486302;;;;;;;
145436422;;;;;;;
136494926;;;;;;;
147069234;;;;;;;
150433479;;;;;;;
134195430;;;;;;;
144021916;;;;;;;
123985515;;;;;;;
139858605;;;;;;;
125686156;;;;;;;
114113510;;;;;;;
136704142;;;;;;;
146103443;;;;;;;
134183622;;;;;;;
154946986;;;;;;;
124929673;;;;;;;
139639633;;;;;;;
124558485;;;;;;;
156400844;;;;;;;
141990212;;;;;;;
139337032;;;;;;;
140491192;;;;;;;
157940772;;;;;;;
145315190;;;;;;;
143754754;;;;;;;
148267078;;;;;;;
139926364;;;;;;;
134348592;;;;;;;
151781248;;;;;;;
147096343;;;;;;;
140617685;;;;;;;
129210632;;;;;;;
144509105;;;;;;;
142631242;;;;;;;
146800965;;;;;;;
148662628;;;;;;;
144328352;;;;;;;
141206129;;;;;;;
147944122;;;;;;;
142771964;;;;;;;
142307433;;;;;;;
140873247;;;;;;;
144385833;;;;;;;
136109644;;;;;;;
######;;;;;;;
Tiempo de ejecucion para K=2;;;;;;;
195562232;;;;;;;
217990444;;;;;;;
220885995;;;;;;;
204611011;;;;;;;
205494551;;;;;;;
192414211;;;;;;;
202984403;;;;;;;
174683239;;;;;;;
187075849;;;;;;;
207862764;;;;;;;
244111732;;;;;;;
252720310;;;;;;;
193362221;;;;;;;
230433114;;;;;;;
270167959;;;;;;;
252924934;;;;;;;
219774357;;;;;;;
290514794;;;;;;;
192834015;;;;;;;
220995531;;;;;;;
224825928;;;;;;;
164131022;;;;;;;
165857948;;;;;;;
200819431;;;;;;;
227111316;;;;;;;
217372337;;;;;;;
192477093;;;;;;;
211580356;;;;;;;
264425348;;;;;;;
199566199;;;;;;;
216786392;;;;;;;
183099868;;;;;;;
222660331;;;;;;;
219310987;;;;;;;
291662604;;;;;;;
258406988;;;;;;;
210391322;;;;;;;
240496055;;;;;;;
210471537;;;;;;;
203450884;;;;;;;
183337436;;;;;;;
199399687;;;;;;;
179106347;;;;;;;
212870022;;;;;;;
211503544;;;;;;;
167968138;;;;;;;
184908053;;;;;;;
207295083;;;;;;;
206427824;;;;;;;
195493832;;;;;;;
279912141;;;;;;;
234167751;;;;;;;
256367211;;;;;;;
185998456;;;;;;;
184142022;;;;;;;
177684964;;;;;;;
221316341;;;;;;;
181542762;;;;;;;
169441484;;;;;;;
198919613;;;;;;;
196981921;;;;;;;
193415125;;;;;;;
191170472;;;;;;;
258776940;;;;;;;
202617131;;;;;;;
286873131;;;;;;;
213608789;;;;;;;
192930479;;;;;;;
193322040;;;;;;;
241764223;;;;;;;
250276174;;;;;;;
230806364;;;;;;;
217949703;;;;;;;
188653135;;;;;;;
215608755;;;;;;;
205587783;;;;;;;
229904859;;;;;;;
113649379;;;;;;;
188357003;;;;;;;
188497639;;;;;;;
226408738;;;;;;;
202402187;;;;;;;
175489370;;;;;;;
191076908;;;;;;;
197574768;;;;;;;
196775755;;;;;;;
221655422;;;;;;;
197405466;;;;;;;
202311179;;;;;;;
226959822;;;;;;;
248936635;;;;;;;
204202547;;;;;;;
176517810;;;;;;;
152750082;;;;;;;
229372010;;;;;;;
200726800;;;;;;;
178693108;;;;;;;
196024728;;;;;;;
213039521;;;;;;;
229682974;;;;;;;
######;;;;;;;
Tiempo de ejecucion para K=3;;;;;;;
274838666;;;;;;;
212226391;;;;;;;
300275826;;;;;;;
236727368;;;;;;;
216198204;;;;;;;
234373886;;;;;;;
290459599;;;;;;;
263635806;;;;;;;
250205777;;;;;;;
244782954;;;;;;;
215933519;;;;;;;
254618239;;;;;;;
257466041;;;;;;;
288650734;;;;;;;
243214062;;;;;;;
248312370;;;;;;;
239778419;;;;;;;
256223434;;;;;;;
237822797;;;;;;;
241360806;;;;;;;
206378127;;;;;;;
293581391;;;;;;;
216536077;;;;;;;
311700907;;;;;;;
312681535;;;;;;;
247134758;;;;;;;
213637015;;;;;;;
235130428;;;;;;;
203939871;;;;;;;
211519008;;;;;;;
244426495;;;;;;;
288901698;;;;;;;
284087414;;;;;;;
264469438;;;;;;;
242494022;;;;;;;
335485971;;;;;;;
214486931;;;;;;;
195916267;;;;;;;
197477278;;;;;;;
255218093;;;;;;;
275238325;;;;;;;
265698094;;;;;;;
264829841;;;;;;;
290315508;;;;;;;
302379468;;;;;;;
301705146;;;;;;;
215852515;;;;;;;
284131441;;;;;;;
275028784;;;;;;;
316088357;;;;;;;
267638067;;;;;;;
264588607;;;;;;;
253293472;;;;;;;
237461665;;;;;;;
238646302;;;;;;;
191821014;;;;;;;
243962507;;;;;;;
326438857;;;;;;;
271721311;;;;;;;
231438342;;;;;;;
266887787;;;;;;;
333365449;;;;;;;
272446885;;;;;;;
255639709;;;;;;;
291642381;;;;;;;
229174431;;;;;;;
278402348;;;;;;;
261645432;;;;;;;
269399327;;;;;;;
291932205;;;;;;;
368366708;;;;;;;
329251468;;;;;;;
307464371;;;;;;;
176031206;;;;;;;
246628233;;;;;;;
227560254;;;;;;;
222398744;;;;;;;
240608456;;;;;;;
327067032;;;;;;;
263154237;;;;;;;
294736354;;;;;;;
281100683;;;;;;;
214410613;;;;;;;
250524508;;;;;;;
239413972;;;;;;;
208713150;;;;;;;
295327626;;;;;;;
271391200;;;;;;;
256621958;;;;;;;
292586903;;;;;;;
216968334;;;;;;;
269564468;;;;;;;
230174385;;;;;;;
176552233;;;;;;;
270182670;;;;;;;
281585433;;;;;;;
263912332;;;;;;;
292749986;;;;;;;
234535702;;;;;;;
247401552;;;;;;;
######;;;;;;;
Tiempo de ejecucion para K=4;;;;;;;
539831471;;;;;;;
653963234;;;;;;;
532344631;;;;;;;
629206219;;;;;;;
539650007;;;;;;;
549205131;;;;;;;
534139097;;;;;;;
445518723;;;;;;;
650693624;;;;;;;
483558754;;;;;;;
578266911;;;;;;;
603830728;;;;;;;
423071193;;;;;;;
505093716;;;;;;;
479252351;;;;;;;
517374631;;;;;;;
584161982;;;;;;;
469353178;;;;;;;
491823765;;;;;;;
473317270;;;;;;;
505891437;;;;;;;
508776745;;;;;;;
451044865;;;;;;;
399289212;;;;;;;
529102961;;;;;;;
539996838;;;;;;;
579770388;;;;;;;
542727990;;;;;;;
410174725;;;;;;;
496972947;;;;;;;
595008946;;;;;;;
530340532;;;;;;;
429257677;;;;;;;
597117026;;;;;;;
494922740;;;;;;;
538539148;;;;;;;
455934890;;;;;;;
461350760;;;;;;;
519519171;;;;;;;
538967568;;;;;;;
574160392;;;;;;;
547325834;;;;;;;
503216690;;;;;;;
649767355;;;;;;;
673655502;;;;;;;
406351826;;;;;;;
482367061;;;;;;;
453024929;;;;;;;
581486374;;;;;;;
485643310;;;;;;;
467402532;;;;;;;
563218002;;;;;;;
356998200;;;;;;;
592469519;;;;;;;
449008303;;;;;;;
517651678;;;;;;;
427530236;;;;;;;
560918884;;;;;;;
466962469;;;;;;;
433087128;;;;;;;
367855267;;;;;;;
568680336;;;;;;;
525227104;;;;;;;
418795749;;;;;;;
521682618;;;;;;;
549405105;;;;;;;
455504893;;;;;;;
504063148;;;;;;;
480170460;;;;;;;
594887869;;;;;;;
410511251;;;;;;;
499341854;;;;;;;
579442405;;;;;;;
360139070;;;;;;;
483609096;;;;;;;
470946965;;;;;;;
575719470;;;;;;;
372252702;;;;;;;
564790150;;;;;;;
450611832;;;;;;;
516421156;;;;;;;
493691144;;;;;;;
463361681;;;;;;;
462923293;;;;;;;
493616791;;;;;;;
629991244;;;;;;;
512499567;;;;;;;
454957190;;;;;;;
701702924;;;;;;;
513191649;;;;;;;
550039419;;;;;;;
500760640;;;;;;;
473580805;;;;;;;
497910466;;;;;;;
324386670;;;;;;;
404392014;;;;;;;
510417093;;;;;;;
413090171;;;;;;;
431960319;;;;;;;
535266236;;;;;;;
######;;;;;;;
Tiempo de ejecucion para K=5;;;;;;;
153629397;;;;;;;
191784735;;;;;;;
193464543;;;;;;;
207402923;;;;;;;
105206974;;;;;;;
165507473;;;;;;;
146611739;;;;;;;
175555177;;;;;;;
193913073;;;;;;;
149324734;;;;;;;
207803814;;;;;;;
179390011;;;;;;;
180878319;;;;;;;
158538230;;;;;;;
201069110;;;;;;;
138140090;;;;;;;
124921536;;;;;;;
148333408;;;;;;;
174193801;;;;;;;
124118757;;;;;;;
158641905;;;;;;;
181487977;;;;;;;
112588448;;;;;;;
163305153;;;;;;;
209986356;;;;;;;
212286426;;;;;;;
131719668;;;;;;;
211469309;;;;;;;
161491821;;;;;;;
178361254;;;;;;;
227675820;;;;;;;
262776143;;;;;;;
180538987;;;;;;;
181762911;;;;;;;
186222021;;;;;;;
216567735;;;;;;;
198779209;;;;;;;
162949674;;;;;;;
208579898;;;;;;;
195302068;;;;;;;
174784372;;;;;;;
186090845;;;;;;;
147812868;;;;;;;
199390548;;;;;;;
194849868;;;;;;;
135698431;;;;;;;
152774676;;;;;;;
202027157;;;;;;;
97134328;;;;;;;
143542309;;;;;;;
211211966;;;;;;;
213540873;;;;;;;
234135674;;;;;;;
234216174;;;;;;;
123526444;;;;;;;
193439217;;;;;;;
169629256;;;;;;;
221327200;;;;;;;
196427528;;;;;;;
150882761;;;;;;;
149763009;;;;;;;
187987097;;;;;;;
207116796;;;;;;;
200426834;;;;;;;
155191596;;;;;;;
178065298;;;;;;;
128171462;;;;;;;
144632253;;;;;;;
235459183;;;;;;;
217129148;;;;;;;
198805376;;;;;;;
167563623;;;;;;;
216200179;;;;;;;
138927439;;;;;;;
181915503;;;;;;;
221437702;;;;;;;
205889912;;;;;;;
125346718;;;;;;;
142621301;;;;;;;
183743897;;;;;;;
183632338;;;;;;;
122670509;;;;;;;
135363721;;;;;;;
130484702;;;;;;;
143061615;;;;;;;
182944577;;;;;;;
165294177;;;;;;;
150196841;;;;;;;
199337215;;;;;;;
194395903;;;;;;;
138237345;;;;;;;
212927913;;;;;;;
184487224;;;;;;;
150580647;;;;;;;
112511374;;;;;;;
212961562;;;;;;;
112502900;;;;;;;
216171504;;;;;;;
168866624;;;;;;;
175979306;;;;;;;
######;;;;;;;
Tiempo de ejecucion para K=6;;;;;;;
179438219;;;;;;;
205943767;;;;;;;
164373697;;;;;;;
107959327;;;;;;;
152747370;;;;;;;
148009847;;;;;;;
219129472;;;;;;;
148409633;;;;;;;
191581849;;;;;;;
174452831;;;;;;;
130178406;;;;;;;
159076555;;;;;;;
133031369;;;;;;;
202628221;;;;;;;
176779025;;;;;;;
216531645;;;;;;;
145112813;;;;;;;
220961982;;;;;;;
189431549;;;;;;;
164932365;;;;;;;
231147845;;;;;;;
128128760;;;;;;;
164555440;;;;;;;
242389267;;;;;;;
192363351;;;;;;;
221660545;;;;;;;
175341758;;;;;;;
155765452;;;;;;;
201363711;;;;;;;
150538949;;;;;;;
130610056;;;;;;;
133732868;;;;;;;
91676980;;;;;;;
186823920;;;;;;;
209330920;;;;;;;
138392618;;;;;;;
142238541;;;;;;;
151014501;;;;;;;
124018517;;;;;;;
129882663;;;;;;;
226252021;;;;;;;
176469509;;;;;;;
155594008;;;;;;;
103936569;;;;;;;
187507069;;;;;;;
151846756;;;;;;;
189555744;;;;;;;
152853204;;;;;;;
120200526;;;;;;;
163709697;;;;;;;
131295569;;;;;;;
154021574;;;;;;;
126750429;;;;;;;
148213816;;;;;;;
259839299;;;;;;;
224376705;;;;;;;
128130357;;;;;;;
115523037;;;;;;;
189792573;;;;;;;
107927650;;;;;;;
183571498;;;;;;;
131313784;;;;;;;
138471746;;;;;;;
193179185;;;;;;;
268260245;;;;;;;
174437282;;;;;;;
240037255;;;;;;;
243137142;;;;;;;
122293972;;;;;;;
157918432;;;;;;;
341281763;;;;;;;
264785382;;;;;;;
293051201;;;;;;;
158542780;;;;;;;
280602344;;;;;;;
261131137;;;;;;;
262295282;;;;;;;
184077998;;;;;;;
216302901;;;;;;;
125752884;;;;;;;
262306435;;;;;;;
243744730;;;;;;;
131614104;;;;;;;
130662022;;;;;;;
275063656;;;;;;;
197452639;;;;;;;
196904703;;;;;;;
175610051;;;;;;;
278104596;;;;;;;
269471780;;;;;;;
214839488;;;;;;;
227173180;;;;;;;
229473923;;;;;;;
326574618;;;;;;;
306127068;;;;;;;
289122482;;;;;;;
129002049;;;;;;;
220619756;;;;;;;
142381547;;;;;;;
161185224;;;;;;;
######;;;;;;;
Tiempo de ejecucion para K=7;;;;;;;
572157830;;;;;;;
595947275;;;;;;;
714032748;;;;;;;
498115018;;;;;;;
612752650;;;;;;;
665007038;;;;;;;
460917413;;;;;;;
579144849;;;;;;;
547573217;;;;;;;
627095093;;;;;;;
536693119;;;;;;;
429471947;;;;;;;
653601948;;;;;;;
583888565;;;;;;;
470568567;;;;;;;
626084501;;;;;;;
554959231;;;;;;;
629359444;;;;;;;
443028282;;;;;;;
467532476;;;;;;;
531619329;;;;;;;
589208067;;;;;;;
534604862;;;;;;;
553934806;;;;;;;
504235475;;;;;;;
579220644;;;;;;;
545389345;;;;;;;
506056974;;;;;;;
472457690;;;;;;;
462880305;;;;;;;
430661642;;;;;;;
625351489;;;;;;;
562192942;;;;;;;
502967618;;;;;;;
527901147;;;;;;;
562249586;;;;;;;
394227787;;;;;;;
557546167;;;;;;;
610048602;;;;;;;
494825043;;;;;;;
482833545;;;;;;;
502539882;;;;;;;
445901595;;;;;;;
460258044;;;;;;;
467493021;;;;;;;
470696179;;;;;;;
591095375;;;;;;;
539714778;;;;;;;
621698172;;;;;;;
480723400;;;;;;;
500356629;;;;;;;
569700768;;;;;;;
560417181;;;;;;;
514170195;;;;;;;
480922592;;;;;;;
546433857;;;;;;;
504887262;;;;;;;
562172281;;;;;;;
372776719;;;;;;;
581369095;;;;;;;
577572300;;;;;;;
470288854;;;;;;;
582866245;;;;;;;
517974296;;;;;;;
557091852;;;;;;;
681378993;;;;;;;
564319919;;;;;;;
510926966;;;;;;;
462481988;;;;;;;
543714708;;;;;;;
534493497;;;;;;;
443112707;;;;;;;
431409008;;;;;;;
482071104;;;;;;;
402490991;;;;;;;
458892321;;;;;;;
560715942;;;;;;;
603394911;;;;;;;
469063583;;;;;;;
436702675;;;;;;;
511145305;;;;;;;
509492744;;;;;;;
531626524;;;;;;;
567158225;;;;;;;
545822269;;;;;;;
654171569;;;;;;;
414295514;;;;;;;
406202561;;;;;;;
517152570;;;;;;;
523331913;;;;;;;
494370820;;;;;;;
548407493;;;;;;;
558383807;;;;;;;
537358223;;;;;;;
532273619;;;;;;;
460213346;;;;;;;
580025079;;;;;;;
515563998;;;;;;;
537889804;;;;;;;
585204592;;;;;;;
######;;;;;;;
Tiempo de ejecucion para K=8;;;;;;;
166307288;;;;;;;
172291739;;;;;;;
183004309;;;;;;;
182927810;;;;;;;
243067131;;;;;;;
126616858;;;;;;;
131904090;;;;;;;
105982600;;;;;;;
162478454;;;;;;;
162797414;;;;;;;
145295067;;;;;;;
158236657;;;;;;;
263344326;;;;;;;
134795789;;;;;;;
141592098;;;;;;;
246928188;;;;;;;
233591792;;;;;;;
162738352;;;;;;;
156411660;;;;;;;
238386813;;;;;;;
141458507;;;;;;;
135343918;;;;;;;
262118050;;;;;;;
176437825;;;;;;;
135621822;;;;;;;
206994327;;;;;;;
131622428;;;;;;;
171243913;;;;;;;
145593588;;;;;;;
182609758;;;;;;;
131506410;;;;;;;
174206291;;;;;;;
191512571;;;;;;;
196206883;;;;;;;
180994165;;;;;;;
192008213;;;;;;;
185948863;;;;;;;
145289437;;;;;;;
185946954;;;;;;;
183247409;;;;;;;
131871016;;;;;;;
216981406;;;;;;;
121368794;;;;;;;
185370365;;;;;;;
145940081;;;;;;;
171546656;;;;;;;
223084034;;;;;;;
241816182;;;;;;;
150612761;;;;;;;
164339604;;;;;;;
135138248;;;;;;;
160858865;;;;;;;
201577752;;;;;;;
120618515;;;;;;;
130770092;;;;;;;
282274549;;;;;;;
185799088;;;;;;;
203184077;;;;;;;
105805520;;;;;;;
248004020;;;;;;;
208657725;;;;;;;
196874017;;;;;;;
236874009;;;;;;;
174863793;;;;;;;
156013836;;;;;;;
195042071;;;;;;;
175545052;;;;;;;
246930156;;;;;;;
145692932;;;;;;;
141798851;;;;;;;
151343803;;;;;;;
283528133;;;;;;;
146347928;;;;;;;
151576154;;;;;;;
183937821;;;;;;;
190801831;;;;;;;
199708408;;;;;;;
181901042;;;;;;;
194811115;;;;;;;
136255998;;;;;;;
181420707;;;;;;;
196685169;;;;;;;
165145249;;;;;;;
131552964;;;;;;;
165807922;;;;;;;
165725357;;;;;;;
162235758;;;;;;;
172109596;;;;;;;
185237223;;;;;;;
171834325;;;;;;;
174040812;;;;;;;
121320261;;;;;;;
121435106;;;;;;;
129113127;;;;;;;
196787078;;;;;;;
141396345;;;;;;;
145963009;;;;;;;
156178245;;;;;;;
172560334;;;;;;;
143659804;;;;;;;
######;;;;;;;
Tiempo de ejecucion para K=9;;;;;;;
181967545;;;;;;;
161893843;;;;;;;
273628269;;;;;;;
160114328;;;;;;;
200455328;;;;;;;
154954277;;;;;;;
150068349;;;;;;;
149871365;;;;;;;
180729380;;;;;;;
162654031;;;;;;;
295566765;;;;;;;
140168224;;;;;;;
123890862;;;;;;;
131152101;;;;;;;
255659615;;;;;;;
179666408;;;;;;;
170364385;;;;;;;
173687177;;;;;;;
184876678;;;;;;;
124516216;;;;;;;
123907569;;;;;;;
184529937;;;;;;;
153565289;;;;;;;
167075750;;;;;;;
293070398;;;;;;;
139811794;;;;;;;
180194110;;;;;;;
251616562;;;;;;;
216246255;;;;;;;
141329827;;;;;;;
174586320;;;;;;;
149965309;;;;;;;
175465098;;;;;;;
139951398;;;;;;;
272663229;;;;;;;
243332899;;;;;;;
211913348;;;;;;;
231268822;;;;;;;
107990991;;;;;;;
133826175;;;;;;;
189668876;;;;;;;
253516871;;;;;;;
144164604;;;;;;;
163456061;;;;;;;
194883328;;;;;;;
149869612;;;;;;;
200779772;;;;;;;
130305826;;;;;;;
227314208;;;;;;;
178625131;;;;;;;
276202572;;;;;;;
190943186;;;;;;;
139770127;;;;;;;
132627509;;;;;;;
139680425;;;;;;;
173317549;;;;;;;
179827979;;;;;;;
189735836;;;;;;;
119911275;;;;;;;
243057533;;;;;;;
170922240;;;;;;;
194589196;;;;;;;
124914176;;;;;;;
185354951;;;;;;;
200210594;;;;;;;
193524704;;;;;;;
123589242;;;;;;;
216505472;;;;;;;
153359303;;;;;;;
172228671;;;;;;;
124455071;;;;;;;
143487558;;;;;;;
160892924;;;;;;;
207051079;;;;;;;
193729153;;;;;;;
129727299;;;;;;;
301559345;;;;;;;
140043763;;;;;;;
236264003;;;;;;;
160912020;;;;;;;
143567706;;;;;;;
139745838;;;;;;;
178136153;;;;;;;
123669685;;;;;;;
247155482;;;;;;;
123742240;;;;;;;
257351974;;;;;;;
186419536;;;;;;;
190790899;;;;;;;
150271617;;;;;;;
200704625;;;;;;;
222649935;;;;;;;
119603762;;;;;;;
203590057;;;;;;;
139979088;;;;;;;
133767729;;;;;;;
124210577;;;;;;;
238766005;;;;;;;
262094693;;;;;;;
143071583;;;;;;;
######;;;;;;;
Tiempo de ejecucion para K=10;;;;;;;
225172519;;;;;;;
201703593;;;;;;;
168148823;;;;;;;
161370248;;;;;;;
200942102;;;;;;;
138003242;;;;;;;
186973519;;;;;;;
156995445;;;;;;;
172450525;;;;;;;
172131598;;;;;;;
200687346;;;;;;;
182599426;;;;;;;
137282869;;;;;;;
165011011;;;;;;;
192202840;;;;;;;
157047478;;;;;;;
171352161;;;;;;;
162293152;;;;;;;
152015762;;;;;;;
157078911;;;;;;;
181233935;;;;;;;
166854013;;;;;;;
128845162;;;;;;;
202785891;;;;;;;
159720849;;;;;;;
162019904;;;;;;;
212017054;;;;;;;
187465444;;;;;;;
177778605;;;;;;;
209750435;;;;;;;
167271637;;;;;;;
131093336;;;;;;;
127279949;;;;;;;
207625122;;;;;;;
146800540;;;;;;;
137374958;;;;;;;
141476228;;;;;;;
141543460;;;;;;;
